DATE,APPLE,EXXON_MOBIL,FORD,GEN_ELECTRIC,INTEL,MICROSOFT,NETFLIX,NOKIA,SP500,YAHOO
05/03/2012,523.659996,86.010002,12.23,18.6,26.25,31.540001,109.490003,5.04,1363.630005,14.61
06/03/2012,536.800003,85,12.21,18.58,26.58,31.67,111.440001,5.05,1343.390015,14.48
07/03/2012,534.689995,85.059998,12.41,18.98,27,32.040001,105.950002,5.1,1352.650024,14.7
08/03/2012,544.209999,84.5,12.53,19.02,26.940001,32.099998,106.999999,5.02,1365.969971,14.63
11/03/2012,548.979988,85.889999,12.57,19.09,27,31.969999,107.750003,5.04,1370.780029,14.66
12/03/2012,557.540024,86.589996,12.48,19.200001,27.120001,32.240002,107.879999,5.02,1371.920044,14.54
13/03/2012,578.050026,85.889999,12.64,19.629999,27.450001,32.529999,105.819999,5.03,1395.949951,14.54
14/03/2012,599.609985,86.199997,12.9,19.870001,27.5,32.790001,105.350001,5.26,1394.170044,14.64
15/03/2012,584.719978,86.080002,12.86,20.26,27.82,32.91,110.26,5.38,1402.550049,14.95
18/03/2012,598.37001,86.459999,12.52,20.08,27.66,32.540001,109.510003,5.49,1404.170044,15.08
19/03/2012,599.51001,86.589996,12.48,20.02,27.65,32.099998,113.910004,5.42,1409.589966,15
20/03/2012,602.73999,85.480003,12.59,20.16,27.790001,31.959999,115.999998,5.22,1405.52002,15.42
21/03/2012,597.779984,85.360001,12.48,19.950001,27.73,31.809999,120.029997,5.24,1402.890015,15.51
22/03/2012,600.490005,86.18,12.31,19.790001,27.940001,32.099998,119.439997,5.37,1392.780029,15.52
25/03/2012,599.790016,87.139999,12.45,19.98,28.01,32.189999,121.590006,5.42,1397.109985,15.46
26/03/2012,606.180016,86.360001,12.51,20.120001,28.24,32.650002,122.140005,5.54,1416.550049,15.53
27/03/2012,618.379974,85.32,12.35,20.02,28.129999,32.52,120.250002,5.44,1412.52002,15.45
28/03/2012,612.780006,86.480003,12.33,19.82,27.75,32.060001,117.930002,5.49,1405.390015,15.19
29/03/2012,608.769981,86.599998,12.55,20.07,28.389999,32.400002,115.51,5.4,1403.310059,15.37
01/04/2012,601.830009,86.75,12.5,20.030001,28.040001,32.220001,114.799997,5.51,1408.469971,15.19
02/04/2012,627.300018,85.300003,12.71,19.969999,28.309999,32.16,110.82,5.19,1418.97998,15.36
03/04/2012,624.349991,84.559998,12.46,19.65,27.870001,31.66,111.629998,5.09,1413.089966,15.15
04/04/2012,626.980011,83.980003,12.38,19.610001,27.870001,31.15,109.94,5.12,1398.790039,15.14
08/04/2012,626.130005,83.75,12.26,19.1,27.73,31.219999,108.759999,5.12,1397.449951,15
09/04/2012,639.93,83.110001,12.19,19.120001,27.700001,31.059999,107.32,4.36,1382.180054,15.08
10/04/2012,636.199982,82.650002,11.99,19.02,27.68,30.43,103.24,4.12,1358.97998,15.08
11/04/2012,624.999992,82.970001,11.94,19.01,27.969999,30.48,101.260001,4.12,1368.77002,14.9
12/04/2012,624.109985,83.239998,11.98,19.18,28.35,30.889999,104.909998,3.94,1387.609985,14.99
15/04/2012,610.059998,84.650002,12.01,18.98,28.26,30.99,104.609998,4.08,1370.27002,15
16/04/2012,578.93998,85.059998,11.98,19.030001,28.450001,31.27,101.699998,3.99,1369.569946,14.82
17/04/2012,613.720001,85.510002,11.81,19.23,27.58,31.280001,106.490001,3.83,1390.780029,15.4
18/04/2012,600.219986,85.550003,11.81,19.17,27.870001,31.129999,105.070002,3.73,1385.079956,15.44
19/04/2012,591.379997,84.529999,11.71,19.43,27.719999,32.150002,107.519998,3.63,1376.959961,15.41
22/04/2012,570.610016,85.639999,11.15,19.059999,27.33,32.310001,104.889997,3.54,1378.530029,15.41
23/04/2012,562.609993,86.650002,11.61,19.190001,27.35,32.209999,86.519998,3.75,1366.969971,15.33
24/04/2012,615.639992,85.279999,11.51,19.77,27.43,31.92,88.589998,3.7,1372.109985,15.43
25/04/2012,614.269974,86.5,11.71,19.43,27.799999,32.119999,85.600003,3.69,1390.640015,15.44
26/04/2012,605.069977,85.959999,12.03,19.690001,28.110001,32.119999,85.709999,3.66,1400.189941,15.51
29/04/2012,597.800011,86.459999,11.42,19.68,28.42,31.98,82.620002,3.69,1403.26001,15.55
30/04/2012,584.900009,86.559998,11.25,19.58,28.469999,32.049999,80.290002,3.57,1397.859985,15.51
01/05/2012,580.239983,86.360001,11.16,19.719999,28.82,31.85,80.739999,3.59,1405.5,15.58
02/05/2012,590.499977,85.110001,11.13,19.799999,29.26,31.879999,81.810003,3.29,1402.319946,15.65
03/05/2012,577.080017,84.290001,10.84,19.559999,28.32,31.450001,75.789999,3.13,1391.51001,15.25
06/05/2012,561.500008,83.75,10.53,19.15,27.83,30.700001,72.499997,3.27,1368.790039,15.34
07/05/2012,569.579979,83.040001,10.6,19.23,27.48,30.48,73.069997,3.18,1369.160034,15.31
08/05/2012,563.700005,83.370003,10.48,19,27.08,30.190001,72.130002,3.21,1363.199951,15.17
09/05/2012,574.579987,82.690002,10.83,19.120001,27.34,30.860001,74.849998,3.22,1354.579956,15.4
10/05/2012,565.000008,82.269997,10.61,18.92,27.26,30.690001,72.889999,3.05,1358.109985,14.88
13/05/2012,562.569992,82,10.41,18.82,27.35,30.82,77.130003,2.96,1351.930054,15.48
14/05/2012,561.45002,81.959999,10.34,18.549999,27.049999,30.639999,77.779998,2.9,1338.359985,15.47
15/05/2012,554.050011,82.150002,10.23,18.889999,26.91,30.309999,77.57,2.82,1330.780029,15.4
16/05/2012,545.309998,82.370003,10.16,18.950001,26.469999,29.99,74.249997,2.82,1324.819946,15.26
17/05/2012,533.959991,81.419998,10.08,18.950001,26.24,29.790001,72.299999,2.87,1305.050049,15.78
20/05/2012,534.499977,82.139999,10.02,18.99,26.059999,29.1,69.850003,2.91,1295.72998,16
21/05/2012,569.550018,81.790001,10.25,19.16,26.27,29.690001,71.800001,2.8,1316.089966,15.58
22/05/2012,557.500023,82.290001,10.32,19.120001,25.469999,29.35,67.470002,2.74,1316.02002,15.19
23/05/2012,575.870003,82.860001,10.5,19.15,25.57,29.16,71.520001,2.72,1318.719971,15.34
24/05/2012,564.590012,82.639999,10.61,19.290001,25.719999,29.200001,70.6,2.9,1320.810059,15.4
28/05/2012,570.900009,81.080002,10.69,19.290001,26.040001,29.379999,71.059998,2.8,1318.900024,15.4
29/05/2012,569.199997,79.879997,10.73,19.190001,25.9,29.35,68.479999,2.69,1331.25,15.3
30/05/2012,580.740021,77.870003,10.62,19.01,25.780001,29.299999,66.699998,2.65,1313.089966,15.23
31/05/2012,569.159996,78.089996,10.33,18.82,25.4,28.76,60.95,2.67,1309.869995,15.04
03/06/2012,561.500008,77.589996,10.15,18.440001,25.280001,28.620001,63.249999,2.65,1278.290039,14.9
04/06/2012,561.269989,78.370003,10.01,18.08,25.040001,28.51,65.009999,2.81,1277.819946,15
05/06/2012,567.770004,80.980003,10.29,18.389999,25.51,28.879999,65.660001,2.88,1285.609985,15.14
06/06/2012,577.290009,80.080002,10.73,19.09,26.370001,29.639999,66.600002,2.96,1316.150024,15.47
07/06/2012,571.599998,81.620003,10.48,18.98,25.879999,29.209999,64.369998,2.95,1314.98999,15.52
10/06/2012,587.719994,80.739998,10.77,19.35,26.549999,29.73,66.389997,2.83,1325.719971,15.73
11/06/2012,574.459984,80.940002,10.47,19.16,26.120001,29.1,63.259999,2.79,1309.400024,15.35
12/06/2012,574.520012,80.860001,10.39,19.25,26.459999,29.219999,62.599998,2.44,1324.02002,15.47
13/06/2012,571.23999,82.57,10.27,19.360001,26.58,29.33,62.790002,2.37,1314.880005,15.3
14/06/2012,570.999985,82.510002,10.4,19.870001,27.02,29.59,63.27,2.48,1329.189941,15.44
17/06/2012,570.959984,83.730003,10.35,19.879999,27.290001,29.99,65.06,2.52,1342.420044,15.33
18/06/2012,583.400002,84.400002,10.37,19.870001,27.59,30.190001,66.900002,2.51,1344.829956,15.52
19/06/2012,588.209991,85.040001,10.58,20,27.48,30.93,69.480001,2.49,1358.040039,15.69
20/06/2012,585.439995,82.68,10.65,19.99,27.51,30.959999,68.26,2.41,1355.430054,15.74
21/06/2012,579.040009,81.220001,10.35,19.68,26.879999,30.299999,66.240001,2.24,1325.920044,15.53
24/06/2012,577.299995,81.510002,10.13,19.48,26.6,30.299999,67.810003,2.11,1334.900024,15.51
25/06/2012,571.329979,82.809998,10.06,19.540001,26.16,30,67.210003,2.21,1314.089966,15.4
26/06/2012,575.000023,82.660004,10.05,19.91,26.110001,30.190001,67.029999,2.14,1320.709961,15.41
27/06/2012,571.670013,84.779999,9.93,19.92,26,29.98,66.099998,2.19,1331.52002,15.41
28/06/2012,577.999985,85.440002,9.95,20.42,26.280001,30.450001,68.300001,2.11,1330.119995,15.61
01/07/2012,584.730019,85.690002,9.5,20.74,26.51,30.620001,68.769999,2.11,1362.329956,15.8
02/07/2012,594.879997,85.330002,9.53,20.379999,26.719999,30.23,68.489999,2.04,1365.75,15.83
04/07/2012,600.56002,84.260002,9.67,20.34,26.809999,30.59,74.329999,1.96,1373.719971,15.9
05/07/2012,607.089996,84.519997,9.47,20.16,26.440001,30.610001,83.740001,1.87,1367.089966,15.8
08/07/2012,605.299995,84.080002,9.46,19.99,26.049999,30.120001,82.979997,1.82,1354.660034,15.78
09/07/2012,617.969978,83.480003,9.5,20.040001,25.85,30.08,83.72,1.84,1352.959961,15.83
10/07/2012,606.119987,83.410004,9.33,19.68,25.57,29.709999,80.099998,1.93,1341.400024,15.82
11/07/2012,600.240013,84.449997,9.26,19.5,25.16,29.15,81.520003,1.86,1341.290039,15.63
12/07/2012,602.949982,84.830002,9.16,19.51,24.799999,28.76,85.780001,1.84,1334.810059,15.7
15/07/2012,605.120018,85.18,9.22,19.51,25.23,29.48,85.109999,1.8,1356.5,15.69
16/07/2012,610.790001,85.339996,9.28,19.639999,25.33,29.639999,83.250003,1.66,1353.680054,15.85
17/07/2012,606.590012,86.019997,9.38,19.65,25.200001,29.6,81.249997,1.95,1363.579956,15.64
18/07/2012,611.279999,85.870003,9.45,19.940001,26.35,30.51,81.96,1.73,1373.01001,15.71
19/07/2012,613.029999,84.800003,9.28,19.889999,25.870001,31,82.660003,4,1376.51001,15.75
22/07/2012,594.399986,85.209999,9.08,19.559999,25.049999,29.57,80.729999,4.02,1362.339966,15.7
23/07/2012,607.37999,85.139999,9.17,20.059999,25.190001,29.24,81.07,3.99,1350.52002,15.74
24/07/2012,574.459984,85.559998,9.17,20.059999,25.02,29.24,64.210001,4.02,1338.349976,15.52
25/07/2012,579.760025,86.589996,9.05,20.200001,25.59,29.23,59.310002,2.07,1338.170044,15.69
26/07/2012,575.01001,87.279999,8.99,20.629999,25.68,29.48,57.359998,4,1360.050049,15.88
29/07/2012,590.920013,87.370003,9.04,20.790001,25.98,29.75,58.93,3.96,1385.939941,16.15
30/07/2012,603.229988,87.019997,9.13,20.75,25.76,29.48,57.45,3.98,1385.27002,16
31/07/2012,615.910011,86.099998,9.29,20.860001,25.83,29.59,57.429999,3.97,1379.319946,15.86
01/08/2012,602.840019,87.07,8.99,20.52,25.74,29.209999,54.280001,2.32,1375.130005,15.86
02/08/2012,613.630013,87.550003,9.02,20.82,26.25,29.530001,54.860001,4.13,1365.449951,15.89
05/08/2012,617.290016,87.879997,9.13,20.969999,26.219999,30,54.54,4.12,1391.040039,16
06/08/2012,622.769981,87.75,9.18,21.139999,26.459999,30.07,56.950002,4.15,1394.459961,16.09
07/08/2012,619.389984,87.839996,9.25,21.049999,26.48,30.209999,57.570003,4.17,1401.22998,16.15
08/08/2012,617.849976,87.669998,9.31,20.940001,26.639999,30.389999,57.590003,2.8,1402.26001,16.16
09/08/2012,618.710022,88.099998,9.3,21,26.700001,30.5,57.659998,4.17,1402.579956,15.25
12/08/2012,623.390022,88.169998,9.35,21.040001,26.76,30.35,61.219999,4.16,1405.869995,15.03
13/08/2012,631.870003,88.190002,9.45,21.08,26.799999,30.299999,60.619999,4.12,1404.359985,15.04
14/08/2012,631.300003,88.190002,9.44,20.860001,26.23,30.110001,62.029998,4.15,1403.890015,14.77
15/08/2012,631.210014,88.889999,9.5,20.870001,26.440001,30.360001,63.459997,2.76,1405.569946,14.81
16/08/2012,640.000015,88.07,9.65,21.02,26.57,30.92,64.880003,4.04,1415.839966,15.02
19/08/2012,650.010017,88.139999,9.58,20.950001,26.219999,30.82,63.640001,3.98,1417.849976,14.99
20/08/2012,670.82,87.199997,9.65,20.969999,26.33,30.76,65.140002,4.06,1418.130005,14.95
21/08/2012,654.419998,87.790001,9.5,20.77,25.889999,30.59,65.120002,4.1,1413.089966,14.95
22/08/2012,666.109985,87.160004,9.45,20.74,25.58,30.389999,66.020002,3.08,1413.48999,14.9
23/08/2012,659.509995,88.07,9.42,20.59,25.049999,30.25,63.090002,4.02,1401.98999,14.82
26/08/2012,679.989983,87.57,9.51,20.82,24.860001,30.93,63.320001,3.2,1411.130005,14.92
27/08/2012,674.979988,88.07,9.37,20.76,24.790001,30.700001,62.240003,2.93,1410.439941,14.84
28/08/2012,675.250008,87.379997,9.33,20.82,24.93,30.65,63.050001,2.93,1409.319946,14.73
29/08/2012,670.640022,87.610001,9.3,20.719999,24.57,30.530001,63.159997,2.82,1410.079956,14.81
30/08/2012,667.249985,87.330002,9.39,20.76,24.5,30.6,61.310001,2.9,1400.069946,14.79
03/09/2012,665.760017,87.519997,9.37,20.629999,25.030001,30.450001,57.999999,2.89,1406.540039,14.64
04/09/2012,675.570015,87.889999,9.45,20.549999,24.4,30.219999,55.600001,2.39,1404.939941,14.86
05/09/2012,673.170013,89.269997,9.66,20.870001,24.469999,30.5,55.610001,2.52,1403.73999,15.13
06/09/2012,678.050018,89.82,9.95,21.32,24.129999,31.040001,56.680002,2.65,1432.119995,15.12
09/09/2012,680.45002,89.75,10.08,21.48,23.950001,30.83,56.340001,2.79,1437.920044,15.19
10/09/2012,665.110016,89.629997,10.18,21.49,23.299999,30.690001,55.900001,2.94,1429.130005,15.09
11/09/2012,666.849976,89.709999,10.25,21.67,23.389999,30.940001,57.500001,2.8,1433.560059,15.3
12/09/2012,677.370003,91.5,10.2,21.77,23.01,30.889999,56.87,3.01,1436.560059,15.38
13/09/2012,689.959984,91.919998,10.41,22.200001,23.450001,31.01,58.499997,3.05,1460.069946,15.7
16/09/2012,699.349998,91.43,10.27,21.93,23.290001,31.190001,58.980001,2.87,1465.420044,15.81
17/09/2012,699.879997,91.480003,10.3,21.99,23.309999,31.1,57.290003,2.87,1461.189941,15.65
18/09/2012,700.259979,90.139999,10.49,22.299999,23.5,31.09,56.739997,2.83,1459.5,15.96
19/09/2012,699.159981,92.029999,10.48,22.190001,23.09,30.950001,56.420003,2.79,1461.050049,15.76
20/09/2012,702.409988,91.309998,10.53,22.549999,23.219999,31.43,59.429998,2.7,1460.339966,15.72
23/09/2012,686.859993,92.110001,10.3,22.4,22.93,31,56.86,2.77,1459.76001,15.69
24/09/2012,688.260025,91.720001,10.35,22.389999,22.950001,30.950001,56.749997,2.64,1456.939941,16.09
25/09/2012,668.740005,91.830002,9.98,22.16,22.57,30.280001,53.990001,2.65,1441.599976,15.71
26/09/2012,664.290024,91.480003,10.13,22.24,22.76,30.17,55.86,2.64,1433.359985,15.9
27/09/2012,678.750008,91.790001,9.99,22.77,23.059999,30.18,55.040001,2.59,1447.130005,16.01
30/09/2012,671.159981,92.120003,9.89,22.73,22.75,29.809999,54.600001,2.78,1440.900024,16
01/10/2012,661.81002,91.650002,10.01,22.93,22.889999,29.68,56.449997,2.63,1444.98999,16.030001
02/10/2012,664.860023,92.080002,9.82,22.860001,22.860001,29.75,58.390001,2.66,1446.050049,16
03/10/2012,671.250023,92.589996,10.06,22.950001,22.58,29.969999,62.649999,2.7,1451.079956,16.219999
04/10/2012,665.200005,92.150002,10.17,23.040001,22.66,30.23,67.059999,2.65,1461.400024,16.27
07/10/2012,646.880013,92.830002,10.06,22.870001,22.620001,29.639999,71.389998,2.73,1460.930054,16.02
08/10/2012,638.650024,91.800003,10.21,22.940001,22.16,29.68,68.900002,2.63,1455.900024,16.030001
09/10/2012,639.739983,91.57,10.12,22.610001,21.9,29.15,65.829998,2.57,1441.47998,15.83
10/10/2012,646.499977,91.510002,10.06,22.59,21.870001,29.219999,66.900002,2.55,1432.819946,15.94
11/10/2012,629.55999,91.349998,10.14,22.58,21.58,28.969999,65.799997,2.6,1432.839966,15.9
14/10/2012,632.350014,91.889999,10.11,22.540001,21.530001,29.370001,65.150002,2.75,1428.75,15.85
15/10/2012,635.370003,92.620003,10.26,22.790001,21.99,29.450001,64.899997,2.87,1440.310059,15.82
16/10/2012,648.870018,92.970001,10.31,22.77,21.27,29.299999,66.010002,2.82,1454.219971,15.85
17/10/2012,639.590019,93.57,10.36,22.809999,21.82,29.65,68.489999,2.84,1460.939941,16.23
18/10/2012,631.050011,91.669998,10.42,22.51,21.67,29.049999,67.190002,2.84,1457.339966,16
21/10/2012,612.419998,91.129997,10.14,21.860001,21.4,28.73,64.359998,2.62,1433.209961,15.81
22/10/2012,631.000023,90.459999,10.02,21.35,21.32,27.77,67.299998,2.65,1433.73999,16.530001
23/10/2012,621.440018,90.629997,10.08,21.43,21.73,28.16,57.860003,2.63,1413.199951,16.780001
24/10/2012,619.999985,90.559998,10.42,21.5,21.58,28.190001,60.049999,2.6,1409.73999,16.719999
25/10/2012,609.430023,91.029999,10.35,21.190001,21.77,27.860001,61.55,2.7,1412.969971,16.540001
30/10/2012,594.879997,90.25,10.7,21.26,22.01,28.549999,66.409998,2.76,1410.98999,16.809999
31/10/2012,598.219994,91.760002,11.19,21.030001,21.76,28.84,77.849999,2.81,1412.199951,16.9
01/11/2012,595.890007,90.040001,11.31,21.530001,22.389999,29.59,77.249999,2.77,1427.589966,17
04/11/2012,583.520004,90.860001,11.15,21.200001,22.02,29.620001,74.569998,2.77,1414.02002,17.1
05/11/2012,590.230011,90.239998,11.33,21.51,21.73,29.82,77.060001,2.69,1417.26001,17.440001
06/11/2012,573.839996,88.269997,11.25,21.360001,21.540001,29.530001,76.43,2.64,1428.27002,17.24
07/11/2012,560.629974,86.610001,11.07,21.16,20.9,29.120001,78.15,2.62,1394.530029,17.299999
08/11/2012,540.420006,87.269997,10.76,20.76,20.809999,28.879999,76.309998,2.72,1377.550049,17.219999
11/11/2012,554.149986,86.75,11.03,21.040001,20.879999,28.940001,78.999999,2.64,1379.859985,17.18
12/11/2012,538.910011,86.75,10.89,20.6,20.57,27.02,77.839999,2.78,1380.030029,17.42
13/11/2012,545.500015,86.089996,11.02,20.73,20.42,27.24,80.000002,2.71,1374.640015,17.9
14/11/2012,537.530006,86.139999,10.57,19.9,20.01,26.879999,80.109998,2.75,1355.410034,17.82
15/11/2012,525.200005,87.400002,10.58,20.1,20.07,26.67,81.279998,2.88,1353.359985,17.91
18/11/2012,540.709999,87.510002,10.65,20.41,19.99,26.799999,82.010001,2.97,1359.880005,18.02
19/11/2012,571.910019,87.809998,10.85,20.67,19.879999,26.76,81.510003,3.07,1386.819946,18.440001
20/11/2012,564.249977,88.25,10.84,20.700001,19.52,26.709999,82.499999,3.44,1387.790039,18.24
22/11/2012,567.169991,88.32,10.98,20.809999,19.530001,27.23,83.41,3.54,1391.030029,18.5
25/11/2012,575.900017,88.400002,11.05,20.879999,19.690001,27.540001,82.600001,3.35,1409.150024,18.879999
26/11/2012,589.549995,86.529999,11.1,21.040001,19.950001,27.360001,82.030002,3.2,1406.290039,18.870001
27/11/2012,577.269981,88.370003,11.05,20.75,19.889999,27.01,82.749998,3.39,1398.77002,18.780001
28/11/2012,590.220024,88.07,11.32,21.24,19.83,27.110001,82.390003,3.29,1409.959961,18.950001
29/11/2012,586.789986,88.550003,11.52,21.139999,19.629999,27.049999,80.5,3.29,1415.949951,18.9
02/12/2012,593.650009,87.379997,11.56,21.18,19.879999,26.780001,81.849998,3.31,1416.339966,18.549999
03/12/2012,581.800018,87.269997,11.4,20.870001,19.629999,26.5,75.509999,3.56,1409.459961,18.639999
04/12/2012,568.910004,87.760002,11.32,20.91,19.940001,26.379999,86.599999,3.87,1407.050049,18.98
05/12/2012,528.94001,88.169998,11.26,21.200001,19.99,26.809999,82.199999,3.85,1409.430054,18.780001
06/12/2012,553.400009,88.580002,11.27,21.440001,20.33,26.82,88.269998,3.71,1413.949951,19.16
09/12/2012,525,88.610001,11.41,21.43,20.15,26.559999,85.999999,3.72,1418.069946,19.18
10/12/2012,539.770004,89.089996,11.51,21.48,20.16,27.049999,85.300003,3.83,1418.550049,19.530001
11/12/2012,547.769974,89.160004,11.52,21.610001,20.860001,27.530001,86.269999,3.76,1427.839966,19.559999
12/12/2012,531.149994,88,11.46,21.74,20.629999,27.32,90.850003,3.84,1428.47998,19.440001
13/12/2012,514.749992,88.360001,11.27,21.610001,20.52,27.110001,92.669998,3.84,1419.449951,19.4
16/12/2012,508.929993,88.75,11.16,21.690001,20.549999,26.790001,92.969998,4.17,1413.540039,19.719999
17/12/2012,525,89.540001,11.48,21.85,20.68,27.25,94.969997,4.3,1430.469971,19.719999
18/12/2012,531.470001,88.379997,11.79,21.639999,21.07,27.690001,96.600001,4.19,1446.790039,19.59
19/12/2012,530.000008,87.660004,11.74,20.91,21.209999,27.360001,94.330003,4.03,1435.810059,19.58
20/12/2012,512.469994,87.129997,11.55,20.84,20.66,27.450001,92.049997,4.05,1443.670044,19.49
23/12/2012,520.350014,87.209999,11.67,20.790001,20.65,27.200001,91.559999,4.04,1430.150024,19.450001
25/12/2012,519.000023,87.050003,12.31,20.809999,20.74,27.030001,89.84,4.06,1426.660034,19.700001
26/12/2012,513.539978,86.099998,12.79,20.799999,20.700001,26.889999,90.589997,3.87,1419.829956,19.540001
27/12/2012,510.290024,85.040001,12.55,20.450001,20.35,26.709999,89.799999,3.81,1418.099976,19.440001
30/12/2012,510.529976,87.790001,12.88,20.290001,20.25,26.59,89.380003,4.18,1402.430054,19.43
01/01/2013,553.819992,88.459999,13.23,21.51,21.15,27.25,95.210003,4.13,1426.189941,20.200001
02/01/2013,547.87999,88.5,13.24,21.48,21.4,27.629999,91.970002,4.2,1462.420044,20.049999
03/01/2013,536.969994,88.309998,13.51,21.209999,21.360001,27.27,96.54,4.21,1459.369995,19.76
06/01/2013,521.999985,87.82,13.52,21.16,21.280001,26.77,96.390003,4.06,1466.469971,19.559999
07/01/2013,529.209976,88.400002,13.38,21.1,21.23,26.75,100.009999,3.91,1461.890015,19.32
08/01/2013,522.500023,88.75,13.4,21.040001,21.219999,26.719999,97.12,4.45,1457.150024,19.73
09/01/2013,528.549988,88.970001,13.78,21.040001,21.610001,26.65,96.570001,4.42,1461.02002,19.190001
10/01/2013,521.000015,89.459999,14,21.219999,21.799999,26.49,98.179997,4.65,1472.119995,19.049999
13/01/2013,502.680023,89.18,14.04,21.18,21.98,26.9,100.990002,4.54,1472.050049,19.33
14/01/2013,498.300003,89.160004,13.91,21.040001,21.950001,26.83,103.020001,4.57,1470.670044,19.280001
15/01/2013,494.639999,89.760002,14.16,21.15,21.91,27.15,101.820001,4.61,1472.329956,19.91
16/01/2013,510.309998,90.089996,14.27,21.219999,22.120001,27.190001,98.090002,4.43,1472.630005,20.139999
17/01/2013,498.519981,90.269997,14.1,21.940001,21.360001,27.1,100.380001,4.49,1480.949951,20.07
21/01/2013,504.560013,90.5,14.06,22.18,21.280001,27.299999,99.649998,4.71,1485.97998,19.91
22/01/2013,508.80999,90.879997,14,21.98,21.200001,27.200001,97.13,4.18,1492.560059,19.98
23/01/2013,460.000008,91.57,13.82,21.959999,21.1,27.700001,143.989998,4.21,1494.810059,20.08
24/01/2013,451.690018,91.669998,13.83,22.280001,21.040001,27.58,145.669996,4.18,1494.819946,20.43
27/01/2013,437.829994,91.209999,13.49,22.440001,21.01,28.01,172.509996,4.26,1502.959961,20.5
